keyword,frequency,avg_score,paper_ids_str
transformative nongovernmental organization,1,0.7211,1985
transform work occupation,1,0.8061,4115
transform workplace user,1,0.7649,530
transformation big datum,1,0.6874,1107
transformation coe,1,0.7183,4158
transformation hospitality industry,1,0.6721,1219
transformation pedagogical innovation,1,0.7766,1007
transformational tangible,1,0.7703,25
transformative ability impact,1,0.7506,3473
transition assist copilot,1,0.7345,876
transition away employ,1,0.6246,3160
transition call pedagogical,1,0.8299,611
transition design opportunity,1,0.7944,1156
transition reshape job,1,0.7285,3701
translate agentbase modeling,1,0.8023,1612
translate natural,1,0.7491,2548
translation course similarly,1,0.8572,3364
administration risk currently,1,0.5162,1652
administrative literacy conduct,1,0.6951,94
administrative practice conduct,1,0.6684,3039
administrator faculty ask,1,0.7551,3289
administrator policymaker leverage,1,0.6519,1478
transformer pharmaceutical sector,1,0.7601,2366
transformer topology,1,0.4847,838
transformerbase neural network,1,0.6683,3024
adjacent field surveillance,1,0.6643,1631
adjudication minimise error,1,0.7819,1982
adjust coi framework,1,0.6877,968
adjust refine uphold,1,0.6469,644
adjustment genaidaa gradually,1,0.7222,1653
administer,1,0.6888,242
administer graduate student,1,0.7732,3847
administer web survey,1,0.8156,1684
additionally noun adjective,1,0.7166,4174
additionally student answer,1,0.7863,1361
additive manufacture chatgpt,1,0.8654,1379
addressingthe reveal post,1,0.6272,2053
adequate interactive participative,1,0.7183,2721
adherence chatgpt performance,1,0.8314,286
adherence report,1,0.8537,286
adhoc network deep,1,0.8676,2761
treat entire multiconstellation,1,0.5618,2101
treat nascent intent,1,0.7626,519
treatment period interact,1,0.6018,1462
treatment process even,1,0.7142,1384
treatment realtime biosensor,1,0.6819,302
treatment workflow democratize,1,0.7429,637
treatmentinduce language change,1,0.8366,1692
trend impact ai,1,0.6174,2231
transmit image datum,1,0.6854,2177
transmit joint sourcechannel,1,0.7538,1979
transportation system aml,1,0.7199,3976
traumainforme art center,1,0.7812,1172
traumainforme police,1,0.7676,984
travel intention,1,0.7643,1487
travel plan moderate,1,0.8565,2738
traveler seamless personalize,1,0.8431,3668
translation patient communication,1,0.8368,1352
translation performance,1,0.735,5
translation tool deepl,1,0.7363,1120
translation tool youtube,1,0.8708,3562
translation translator play,1,0.8698,3909
translational pathway would,1,0.621,2538
transmission control building,1,0.6451,2067
transmission ragenable diffusionbase,1,0.797,1807
translation cultural,1,0.7068,744
translation customer support,1,0.7451,2464
translation demand,1,0.8213,1703
translation ethic therefore,1,0.8612,1756
translation expertise increase,1,0.857,2855
translation gap application,1,0.7106,2367
translation gptgenerate pem,1,0.7457,1025
translation healthcare,1,0.8822,382
turkish film industry,1,0.8541,1212
tutor input l2,1,0.843,2759
tutor participant tend,1,0.8731,973
tutor professional coaching,1,0.8266,2252
tutor socratic dialogue,1,0.8432,2890
tutorial action university,1,0.8287,1211
tutoring system itss,1,0.7886,1573
tutoring system llm,1,0.8657,3939
trust technology,1,0.7718,2912
trust usage intention,1,0.7648,413
trustbase brand equity,1,0.9128,1272
trustconsistently,1,0.6814,859
ttiart advancement neural,1,0.7135,2875
ttp extraction securebert,1,0.675,2248
tumourpreserve augmentation tailor,1,0.7615,33
turbine blade enhance,1,0.6516,128
trust exam score,1,0.7706,1672
trust forgiveness emotion,1,0.8388,366
trust genaisupporte academic,1,0.8766,904
trust output,1,0.6388,3408
trust postuse conceptual,1,0.7432,631
trust publication,1,0.7803,3415
trust selfefficacy whereas,1,0.8079,164
trust teacherstudent,1,0.8472,1651
triage practice identify,1,0.8264,1019
trial public health,1,0.8076,1898
triangulation datum source,1,0.6443,1451
trifusiondet leverage,1,0.685,3608
trigger input noise,1,0.7098,135
trkiye delay ai,1,0.6131,1212
truefalse multiplechoice,1,0.7789,1486
trust anxiety influence,1,0.7418,2962
type genai dominant,1,0.7467,3514
typical horror film,1,0.7634,4208
uav leverage genaillm,1,0.7661,2172
uavenabled datum,1,0.7652,2853
ubuntu,1,0.666,3131
uco3d well learn,1,0.85,2042
udl enhancement additionally,1,0.6264,3499
udtw application five,1,0.7426,418
two type goaldirecte,1,0.6613,3179
two version dance,1,0.8435,924
twopronge scaffold,1,0.6141,624
twostudy high versus,1,0.6628,2164
type anthropomorphic user,1,0.7425,189
type country vosviewer,1,0.7608,1272
type creative gig,1,0.8545,4105
type diabete,1,0.5994,703
two factorsperceive,1,0.6859,1803
two fairness level,1,0.8159,102
two herd,1,0.62,3435
two mediator significantly,1,0.6796,3702
two model gigachatpro,1,0.8241,3722
two multiagent biomedical,1,0.7868,1889
two namely match,1,0.663,3553
two neurodivergent,1,0.6392,374
twin fault diagnosis,1,0.8348,1376
twin ndts,1,0.6894,2864
twin simulate disaster,1,0.8362,3621
twin traction motor,1,0.8597,1237
twitter facebook emerge,1,0.76,4060
twitter november june,1,0.7938,435
two commercial chatbot,1,0.7138,3578
two datum set,1,0.6545,1058
underground construction python,1,0.842,1245
underlie pedagogical learning,1,0.872,109
activitycentric insight type,1,0.7512,143
actor task understand,1,0.7244,2219
actornetwork mapping scenario,1,0.7815,2722
actual change represent,1,0.742,1140
adapt ai tool,1,0.7194,1878
adapt change offer,1,0.7175,2516
uncommon object,1,0.7465,2042
uncover deep learn,1,0.665,1039
uncover societal implication,1,0.7243,3497
uncritically management researcher,1,0.8219,2019
underexplored factor influence,1,0.6851,1834
undergraduate complete two,1,0.7503,1010
undergraduate level,1,0.6804,1279
undergraduate university malaga,1,0.7376,1828
unauthorized,1,0.672,3083
unauthorized work train,1,0.6756,1460
unaware child,1,0.7028,918
uncertain work,1,0.6993,1292
uncertainty avoidance,1,0.6752,1732
uncertainty degree variation,1,0.6886,1428
uncertainty scenario simulation,1,0.7216,1845
unclear value,1,0.6989,3434
ui ux user,1,0.7123,65
ukbased academic reason,1,0.8652,3742
uml activity idef0,1,0.77,3545
umuxlite survey interview,1,0.7895,675
unable generate truly,1,0.7951,323
unable prove,1,0.657,1363
unanswered accept ethical,1,0.7402,279
unassisted technique available,1,0.6407,4056
underpin crisis response,1,0.6591,1866
underpin procedural integrity,1,0.7842,3487
underpin sdl theory,1,0.7019,2767
underrepresented subgroup representation,1,0.706,2457
underscore critical structure,1,0.7069,2986
underscore professional judgment,1,0.7404,2035
underscore risk like,1,0.669,749
underscore strategic responsible,1,0.6813,3297
adaptive intervention jitais,1,0.8318,174
adaptive knowledgesensitive discoverycompatible,1,0.613,2944
adaptive morethanhuman,1,0.7467,1148
adaptive neural topology,1,0.6926,407
adaptive scholarly article,1,0.8627,1004
undermine team workflow,1,0.7646,3859
underpin business,1,0.8029,1775
underpin community,1,0.7547,3124
adapt visualization education,1,0.8924,2003
adaptable governance framework,1,0.6889,144
adaptation digital tool,1,0.7064,2406
adaptation evaluation framework,1,0.8084,3279
adaptation multilingual health,1,0.862,2136
adaptive evaluation propose,1,0.756,116
adaptive inclusive growthfocuse,1,0.6886,2420
adaptive intelligence framework,1,0.8427,3992
adapt context innovation,1,0.7061,2882
adapt genaienable world,1,0.7309,3912
adapt intelligent tpack,1,0.6555,3195
adapt intrusion pattern,1,0.7879,3803
adapt language pattern,1,0.7663,3652
adapt llm transparency,1,0.8206,4213
adapt medium,1,0.6582,1635
adapt school suit,1,0.7102,3333
unemployment overview,1,0.7065,1061
unequal genai access,1,0.7234,439
unescos ai competency,1,0.7682,2189
unexplored computationally demand,1,0.7157,1933
unidirectional bidirectional setting,1,0.7802,3053
unintentional fabrication falsification,1,0.5887,2967
unique bank,1,0.6916,2514
unit enhance preservice,1,0.7211,513
understand military context,1,0.6444,2469
understand narrative frame,1,0.8364,1622
understand nlu natural,1,0.8115,2108
understand policy response,1,0.7056,282
understand practice tool,1,0.7601,641
understand presentism three,1,0.7214,2496
understanding ai medium,1,0.8875,3421
underwater semantic,1,0.8627,2177
understand demographic contextual,1,0.7291,1453
understand effective evaluation,1,0.8029,2632
understand engagement geographic,1,0.7347,2667
understand experience visitor,1,0.7484,1597
understand gps view,1,0.7561,2334
understand information practice,1,0.8734,448
understand journal growth,1,0.6838,842
understand languageinuse corpora,1,0.8937,4222
underscore transformative impact,1,0.7522,2899
underscore urgent agile,1,0.6218,3182
underserve remote community,1,0.6645,2028
understand animal,1,0.751,2401
understand artificial intelligencebase,1,0.7201,3993
understand broad societal,1,0.7461,3086
understand bwe,1,0.7655,4169
understand chart therefore,1,0.735,2891
universitylevel l2 write,1,0.7774,620
universitys project,1,0.65,468
unknowable artificial intelligence,1,0.7557,1712
unknown building,1,0.6355,291
unmatched conventional,1,0.6861,4040
unpack enabler,1,0.7228,1174
unpack relationship motif,1,0.682,1526
unprecedented capacity llmbase,1,0.6381,3295
university practice perception,1,0.8038,975
university quantitative design,1,0.7559,411
university query,1,0.7902,1486
university ranking,1,0.66,614
university student propose,1,0.8007,3773
university support,1,0.6195,2592
universityindustry,1,0.7498,4016
universitylevel,1,0.6962,3240
university enforcement,1,0.7079,4235
university guayaquil,1,0.7167,3113
university impact,1,0.6937,1899
university instructor gpt,1,0.8279,2168
university jhu structure,1,0.7579,1479
university khyber pakhtunkhwa,1,0.6961,1293
university library wikipedia,1,0.8108,434
university performance gap,1,0.769,1223
unit operation pou,1,0.6343,1224
universidad politcnica,1,0.6924,2499
universitiescollege,1,0.6997,877
university administrator educator,1,0.7746,3797
university apply,1,0.7686,2175
university case adopt,1,0.7959,863
university colorado boulder,1,0.705,2471
university digital multimodal,1,0.8263,2502
usability website builder,1,0.8562,3915
usable voicebase interface,1,0.7027,2391
usage behavior ub,1,0.8466,1105
usage competence engineering,1,0.8083,180
usage frequency offer,1,0.729,1396
usage intention extend,1,0.8737,2665
usage pattern university,1,0.804,3335
usage policy recommendation,1,0.7098,1407
urban planning,1,0.7663,1182
urge community alternative,1,0.6187,2537
urgent consensus model,1,0.665,2823
urgent training program,1,0.6569,2869
urgent unexamined technology,1,0.6299,3467
usability accessibility heuristic,1,0.8698,3122
usability fall,1,0.7759,3429
usability privacy emphasise,1,0.765,1613
upgrade platform flask,1,0.5368,2739
upgrade refinement enrichment,1,0.6932,3447
uphold quality individuality,1,0.6309,2883
upon cdio engineer,1,0.7218,3013
upper management support,1,0.7063,1916
uptodate regulatory requirement,1,0.6704,4018
urbai cocreative system,1,0.7574,1182
urban context generative,1,0.8694,3746
unprecedented flexibility customize,1,0.7264,3566
unsafe class concept,1,0.6581,2485
unsolvable task high,1,0.7041,1173
unstable planet change,1,0.7164,3872
unstable well,1,0.5644,4280
unstructured natural language,1,0.7065,3828
unveiling bullwhip effect,1,0.7621,4169
unwavere commitment quality,1,0.7611,427
user interact tool,1,0.7393,455
user interaction datum,1,0.726,4157
user interface diffusion,1,0.7153,4171
user interview ai,1,0.8739,2636
user involvement writing,1,0.8507,1173
user participant interface,1,0.7966,1141
user particularly,1,0.6876,1158
user path due,1,0.7215,2480
user follow,1,0.7896,2795
user genais,1,0.8199,4160
user group remain,1,0.7928,2569
user highheuristic,1,0.8031,835
user intelligent agent,1,0.7367,531
user intent genai,1,0.8694,2622
user intent time,1,0.7083,3780
user intention intent,1,0.7418,1193
user attitude,1,0.7439,2945
user behavioral pattern,1,0.755,486
user cultural value,1,0.8828,123
user education implementation,1,0.8018,2418
user experience collocation,1,0.7637,2500
user experience control,1,0.7543,3219
user experience ethical,1,0.8214,1356
user experiential value,1,0.8318,346
usage profilesbeginner,1,0.7232,4164
usage project artifact,1,0.7733,3220
usage undertake building,1,0.7734,3829
usagebased charge model,1,0.6141,2116
usefulness teaching participant,1,0.7955,2483
useinspired bridge,1,0.6747,871
user adapt,1,0.7681,630
user agency ethic,1,0.779,1148
action intention decrease,1,0.6575,351
actionable guidance deploy,1,0.674,2678
actionable guidance hospitality,1,0.654,510
actionable information practitioner,1,0.7469,1420
actionable practice imperative,1,0.6709,2338
actionable suggestion nevertheless,1,0.7097,3677
activatedinhibite enzyme involve,1,0.6628,2770
activation group datum,1,0.5705,3486
usersmotivate costbenefit considerationsare,1,0.7195,2569
userspecific factor,1,0.7458,1171
usertechnology relationship,1,0.7875,216
usher transformative era,1,0.7786,3876
usvs marine environment,1,0.6621,3603
utaut2 stimulusorganismresponse,1,0.6438,2587
acquisition sla,1,0.6574,740
act educator teach,1,0.7961,2009
user srl capability,1,0.7211,117
user system,1,0.74,3266
user transition adopter,1,0.7928,1260
user type,1,0.7496,487
user well contextualize,1,0.7721,2811
userdefined query focus,1,0.7025,4206
userfriendly interface,1,0.6926,2344
userperceived quality,1,0.7523,2552
user priority,1,0.758,2551
user qualification category,1,0.7527,2052
user query system,1,0.7122,1892
user rather solely,1,0.6547,2682
user reach help,1,0.7192,4131
user sensitivity system,1,0.7224,313
user sentiment aspectbase,1,0.8424,3231
user service like,1,0.6872,3604
utilization compare deep,1,0.7202,2894
utilization genai deidentification,1,0.7827,1382
utilization proficiency benefit,1,0.6949,2633
utilization prompt,1,0.6882,3459
utilization sharing practice,1,0.7456,1611
utilization strategy regulation,1,0.6653,117
utilization tool metamorphose,1,0.7595,3489
vaccination health,1,0.7289,663
activity support shortfall,1,0.6317,2684
activity target program,1,0.6967,2888
utaut2 sustainable policy,1,0.8743,272
utilise ability strategy,1,0.7164,3152
utility consumerism would,1,0.6004,3638
utility futility assessment,1,0.6054,2824
utility harm,1,0.5883,1184
utility usability,1,0.7407,632
activity conduct quasiexperiment,1,0.7126,1338
activity context application,1,0.6946,2243
activity environment remain,1,0.6967,869
activity health,1,0.6873,3864
activity measurement,1,0.6905,4286
activity outcome 3p,1,0.7335,419
activity program benefit,1,0.61,900
activity propel,1,0.6876,1730
activation ia megamini,1,0.6848,1710
activation model subjective,1,0.666,988
active agent automate,1,0.6545,2184
active learn critical,1,0.8893,378
active voice frequently,1,0.7521,3157
activity application daily,1,0.6659,1246
